'attr_id1','attr_id2','schema_matching_similarity_score'
1232,6209,0.56
1233,6209,0.52
1234,6209,0.55
1235,6209,0.55
1236,6209,0.55
1237,6209,0.54
1238,6209,0.52
1239,6209,0.55
1240,6209,0.53
1242,6209,0.53
1243,6209,0.55
1244,6209,0.55
1245,6209,0.55
1246,6209,0.55
1248,6209,0.52
1249,6209,0.53
1251,6209,0.53
1252,6209,0.55
1253,6209,0.54
1254,6209,0.75
1255,6209,0.73
1256,6209,0.53
1257,6209,0.52
1258,6209,0.52
1225,6237,0.65
1226,6237,0.68
1225,6262,0.73
1226,6262,0.77
1227,6262,0.54
1228,6262,0.54
1229,6262,0.54
1230,6262,0.54
1231,6262,0.53
1232,6262,0.54
1233,6262,0.54
1234,6262,0.53
1235,6262,0.54
1236,6262,0.54
1237,6262,0.54
1238,6262,0.54
1239,6262,0.54
1240,6262,0.54
1242,6262,0.53
1243,6262,0.55
1244,6262,0.53
1245,6262,0.54
1246,6262,0.54
1248,6262,0.53
1249,6262,0.53
1251,6262,0.53
1252,6262,0.53
1253,6262,0.53
1254,6262,0.72
1255,6262,0.7
1256,6262,0.53
1257,6262,0.53
1258,6262,0.53
1218,6289,0.52
1219,6289,0.55
1220,6289,0.53
1221,6289,0.53
1222,6289,0.53
1223,6289,0.55
1224,6289,0.52
1225,6289,0.74
1226,6289,0.79
1227,6289,0.55
1228,6289,0.52
1229,6289,0.53
1230,6289,0.53
1231,6289,0.53
1232,6289,0.56
1233,6289,0.53
1234,6289,0.54
1235,6289,0.54
1236,6289,0.55
1237,6289,0.55
1238,6289,0.52
1239,6289,0.55
1240,6289,0.53
1242,6289,0.53
1243,6289,0.56
1244,6289,0.54
1245,6289,0.54
1246,6289,0.55
1248,6289,0.52
1249,6289,0.53
1251,6289,0.53
1252,6289,0.55
1253,6289,0.55
1254,6289,0.74
1255,6289,0.72
1256,6289,0.53
1257,6289,0.53
1258,6289,0.52
1226,6294,0.53
1231,6323,0.53
1232,6323,0.55
1233,6323,0.53
1234,6323,0.55
1235,6323,0.54
1236,6323,0.55
1237,6323,0.55
1238,6323,0.52
1239,6323,0.55
1240,6323,0.53
1242,6323,0.52
1243,6323,0.56
1244,6323,0.55
1245,6323,0.54
1246,6323,0.55
1248,6323,0.52
1249,6323,0.53
1251,6323,0.53
1252,6323,0.54
1253,6323,0.55
1254,6323,0.75
1255,6323,0.72
1256,6323,0.53
1257,6323,0.53
1258,6323,0.52
1237,6344,0.54
1238,6344,0.53
1239,6344,0.53
1240,6344,0.53
1242,6344,0.53
1243,6344,0.54
1244,6344,0.53
1245,6344,0.53
1246,6344,0.53
1248,6344,0.54
1249,6344,0.54
1251,6344,0.54
1252,6344,0.54
1253,6344,0.53
1254,6344,0.73
1255,6344,0.7
1256,6344,0.54
1257,6344,0.54
1258,6344,0.54
1227,6352,0.54
1228,6352,0.54
1229,6352,0.54
1230,6352,0.54
1231,6352,0.53
1232,6352,0.55
1233,6352,0.54
1234,6352,0.54
1235,6352,0.53
1236,6352,0.54
1237,6352,0.54
1238,6352,0.54
1239,6352,0.54
1240,6352,0.54
1242,6352,0.54
1243,6352,0.55
1244,6352,0.54
1245,6352,0.53
1246,6352,0.54
1248,6352,0.53
1249,6352,0.53
1251,6352,0.53
1252,6352,0.53
1253,6352,0.53
1254,6352,0.72
1255,6352,0.7
1256,6352,0.53
1257,6352,0.53
1258,6352,0.54
1227,6383,0.54
1228,6383,0.54
1229,6383,0.54
1230,6383,0.54
1231,6383,0.54
1232,6383,0.54
1233,6383,0.54
1234,6383,0.53
1235,6383,0.53
1236,6383,0.54
1237,6383,0.54
1238,6383,0.54
1239,6383,0.54
1240,6383,0.54
1242,6383,0.53
1243,6383,0.55
1244,6383,0.53
1245,6383,0.53
1246,6383,0.54
1248,6383,0.54
1249,6383,0.54
1251,6383,0.54
1252,6383,0.53
1253,6383,0.54
1254,6383,0.72
1255,6383,0.7
1256,6383,0.54
1257,6383,0.54
1258,6383,0.53
1226,6396,0.52
1247,6409,0.67
1259,6436,0.57
1231,6439,0.62
1235,6439,0.54
1237,6439,0.62
1238,6439,0.65
1256,6439,0.62
1257,6439,0.64
1258,6439,0.67
1259,6452,0.58
1231,6454,0.72
1232,6454,0.53
1233,6454,0.53
1234,6454,0.53
1235,6454,0.53
1236,6454,0.53
1237,6454,0.53
1238,6454,0.55
1239,6454,0.53
1240,6454,0.76
1241,6454,0.71
1242,6454,0.74
1243,6454,0.53
1244,6454,0.53
1245,6454,0.53
1246,6454,0.53
1248,6454,0.77
1249,6454,0.77
1250,6454,0.71
1251,6454,0.72
1252,6454,0.53
1253,6454,0.53
1254,6454,0.53
1255,6454,0.53
1256,6454,0.72
1257,6454,0.71
1258,6454,0.55
1259,6455,0.51
1259,6463,0.55
1218,6527,0.85
1219,6527,0.51
1220,6527,0.51
1221,6527,0.51
1222,6527,0.58
1224,6527,0.51
1228,6527,0.87
1229,6527,0.58
1230,6527,0.87
1231,6527,0.8
1234,6527,0.51
1235,6527,0.51
1236,6527,0.51
1237,6527,0.51
1238,6527,0.53
1240,6527,0.87
1241,6527,0.8
1242,6527,0.82
1244,6527,0.51
1248,6527,0.87
1249,6527,0.82
1250,6527,0.8
1251,6527,0.82
1253,6527,0.51
1256,6527,0.77
1257,6527,0.68
1258,6527,0.53
1230,6542,0.63
1231,6542,0.53
1240,6542,0.62
1241,6542,0.63
1242,6542,0.61
1248,6542,0.63
1249,6542,0.63
1250,6542,0.63
1251,6542,0.67
1228,6565,0.71
1230,6565,0.63
1240,6565,0.71
1241,6565,0.83
1247,6565,0.66
1248,6565,0.63
1249,6565,0.51
1250,6565,0.83
1251,6565,0.79
1228,6603,0.78
1230,6603,0.77
1231,6603,0.53
1240,6603,0.78
1241,6603,0.88
1242,6603,0.53
1247,6603,0.53
1248,6603,0.77
1249,6603,0.64
1250,6603,0.85
1251,6603,0.83
1256,6603,0.53
1241,6642,0.53
1247,6642,0.86
1250,6642,0.53
1247,6682,0.53
1241,6693,0.64
1247,6693,0.63
1250,6693,0.63
1251,6693,0.61
1229,6696,0.63
1235,6696,0.61
1237,6696,0.63
1238,6696,0.63
1256,6696,0.61
1257,6696,0.61
1258,6696,0.62
1247,6709,0.64
1220,6721,0.81
1221,6721,0.86
1222,6721,0.59
1223,6721,0.59
1224,6721,0.81
1225,6721,0.52
1226,6721,0.52
1227,6721,0.54
1229,6721,0.59
1230,6721,0.52
1231,6721,0.53
1232,6721,0.52
1234,6721,0.83
1235,6721,0.83
1236,6721,0.78
1237,6721,0.88
1238,6721,0.77
1239,6721,0.52
1242,6721,0.52
1243,6721,0.52
1244,6721,0.81
1219,6725,0.55
1220,6725,0.55
1221,6725,0.56
1224,6725,0.54
1234,6725,0.55
1235,6725,0.54
1237,6725,0.55
1238,6725,0.54
1244,6725,0.55
1258,6725,0.55
1222,6751,0.52
1228,6751,0.82
1229,6751,0.52
1230,6751,0.82
1231,6751,0.53
1238,6751,0.51
1240,6751,0.82
1241,6751,0.82
1242,6751,0.76
1248,6751,0.82
1249,6751,0.78
1250,6751,0.82
1251,6751,0.86
1256,6751,0.52
1257,6751,0.52
1258,6751,0.51
1241,6773,0.63
1247,6773,0.88
1250,6773,0.63
1259,6795,0.52
1241,6803,0.8
1247,6803,0.82
1250,6803,0.77
1251,6803,0.7
1230,6843,0.78
1231,6843,0.53
1240,6843,0.79
1241,6843,0.88
1242,6843,0.53
1247,6843,0.53
1248,6843,0.78
1249,6843,0.77
1250,6843,0.88
1251,6843,0.83
1256,6843,0.53
1257,6843,0.53
1259,6847,0.57
1231,6850,0.62
1235,6850,0.54
1237,6850,0.62
1238,6850,0.65
1256,6850,0.62
1257,6850,0.64
1258,6850,0.67
1259,6863,0.58
1219,6865,0.53
1220,6865,0.54
1221,6865,0.53
1222,6865,0.71
1223,6865,0.53
1224,6865,0.53
1225,6865,0.53
1226,6865,0.53
1227,6865,0.53
1228,6865,0.76
1229,6865,0.71
1230,6865,0.77
1231,6865,0.72
1232,6865,0.53
1233,6865,0.53
1234,6865,0.53
1235,6865,0.53
1236,6865,0.53
1237,6865,0.53
1238,6865,0.55
1239,6865,0.53
1240,6865,0.76
1241,6865,0.71
1242,6865,0.74
1243,6865,0.53
1244,6865,0.53
1245,6865,0.53
1246,6865,0.53
1248,6865,0.77
1249,6865,0.77
1250,6865,0.71
1251,6865,0.72
1252,6865,0.53
1253,6865,0.53
1254,6865,0.53
1255,6865,0.53
1256,6865,0.72
1257,6865,0.71
1258,6865,0.55
1259,6866,0.51
1259,6874,0.55
1241,6960,0.78
1247,6960,0.82
1250,6960,0.77
1251,6960,0.68
1228,6974,0.61
1229,6974,0.63
1230,6974,0.63
1231,6974,0.67
1238,6974,0.63
1240,6974,0.61
1242,6974,0.63
1248,6974,0.63
1249,6974,0.63
1256,6974,0.67
1257,6974,0.65
1258,6974,0.62
1222,6997,0.52
1223,6997,0.83
1224,6997,0.59
1225,6997,0.52
1226,6997,0.52
1227,6997,0.78
1229,6997,0.52
1231,6997,0.52
1232,6997,0.54
1234,6997,0.86
1235,6997,0.83
1236,6997,0.83
1237,6997,0.81
1238,6997,0.54
1239,6997,0.59
1242,6997,0.52
1243,6997,0.52
1244,6997,0.87
1245,6997,0.78
1246,6997,0.59
1252,6997,0.83
1253,6997,0.83
1254,6997,0.52
1255,6997,0.52
1256,6997,0.52
1257,6997,0.52
1258,6997,0.54
1259,7001,0.57
1231,7004,0.62
1235,7004,0.54
1237,7004,0.62
1238,7004,0.65
1256,7004,0.62
1257,7004,0.64
1258,7004,0.67
1259,7017,0.58
1222,7019,0.71
1223,7019,0.53
1224,7019,0.53
1225,7019,0.53
1226,7019,0.53
1227,7019,0.53
1228,7019,0.76
1229,7019,0.71
1230,7019,0.77
1231,7019,0.72
1232,7019,0.53
1233,7019,0.53
1234,7019,0.53
1235,7019,0.53
1236,7019,0.53
1237,7019,0.53
1238,7019,0.55
1239,7019,0.53
1240,7019,0.76
1241,7019,0.71
1242,7019,0.74
1243,7019,0.53
1244,7019,0.53
1245,7019,0.53
1246,7019,0.53
1248,7019,0.77
1249,7019,0.77
1250,7019,0.71
1251,7019,0.72
1252,7019,0.53
1253,7019,0.53
1254,7019,0.53
1255,7019,0.53
1256,7019,0.72
1257,7019,0.71
1258,7019,0.55
1259,7020,0.51
1259,7028,0.55
1230,7107,0.67
1231,7107,0.63
1240,7107,0.67
1241,7107,0.61
1242,7107,0.63
1248,7107,0.67
1249,7107,0.65
1250,7107,0.63
1251,7107,0.64
1256,7107,0.61
1257,7107,0.61
1259,7109,0.6
1231,7130,0.54
1238,7130,0.52
1240,7130,0.83
1241,7130,0.83
1242,7130,0.77
1248,7130,0.83
1249,7130,0.79
1250,7130,0.86
1251,7130,0.88
1256,7130,0.53
1257,7130,0.53
1240,7139,0.65
1241,7139,0.66
1242,7139,0.54
1248,7139,0.64
1249,7139,0.62
1250,7139,0.68
1251,7139,0.68
1247,7191,0.52
1231,7197,0.66
1238,7197,0.51
1240,7197,0.66
1242,7197,0.7
1248,7197,0.66
1249,7197,0.68
1250,7197,0.56
1251,7197,0.64
1256,7197,0.66
1257,7197,0.66
1247,7218,0.7
1217,7220,0.54
1230,7221,0.56
1240,7221,0.55
1241,7221,0.53
1248,7221,0.56
1250,7221,0.54
1251,7221,0.54
1228,7223,0.65
1230,7223,0.63
1240,7223,0.65
1241,7223,0.69
1248,7223,0.63
1249,7223,0.63
1250,7223,0.69
1251,7223,0.65
1228,7224,0.65
1230,7224,0.65
1240,7224,0.65
1241,7224,0.69
1231,7226,0.63
1240,7226,0.68
1241,7226,0.66
1242,7226,0.65
1248,7226,0.64
1249,7226,0.65
1250,7226,0.65
1251,7226,0.67
1241,7229,0.66
1247,7229,0.65
1250,7229,0.65
1251,7229,0.63
1247,7230,0.64
1218,7231,0.68
1228,7231,0.65
1230,7231,0.65
1240,7231,0.65
1241,7231,0.65
1242,7231,0.63
1248,7231,0.65
1249,7231,0.65
1250,7231,0.67
1251,7231,0.69
1230,7232,0.66
1242,7232,0.64
1248,7232,0.65
1249,7232,0.65
1250,7232,0.69
1251,7232,0.69
1228,7233,0.68
1230,7233,0.65
1231,7233,0.64
1240,7233,0.69
1241,7233,0.67
1242,7233,0.66
1248,7233,0.65
1249,7233,0.66
1250,7233,0.66
1251,7233,0.68
1256,7233,0.51
1228,7234,0.65
1230,7234,0.63
1240,7234,0.65
1241,7234,0.69
1248,7234,0.63
1249,7234,0.63
1250,7234,0.69
1251,7234,0.65
1228,7235,0.65
1230,7235,0.65
1240,7235,0.65
1241,7235,0.65
1242,7235,0.63
1248,7235,0.65
1249,7235,0.65
1250,7235,0.67
1251,7235,0.69
1222,7236,0.55
1228,7236,0.68
1229,7236,0.55
1230,7236,0.69
1231,7236,0.65
1240,7236,0.67
1241,7236,0.63
1242,7236,0.65
1248,7236,0.69
1249,7236,0.68
1250,7236,0.65
1251,7236,0.65
1256,7236,0.64
1257,7236,0.63
1231,7237,0.55
1238,7237,0.54
1240,7237,0.54
1242,7237,0.53
1248,7237,0.53
1249,7237,0.54
1256,7237,0.56
1257,7237,0.56
1258,7237,0.54
1232,7252,0.53
1239,7252,0.53
1243,7252,0.6
1246,7252,0.51
1255,7252,0.52
1224,7279,0.59
1229,7279,0.51
1237,7279,0.52
1238,7279,0.53
1258,7279,0.53
1227,7317,0.52
1234,7317,0.53
1235,7317,0.52
1236,7317,0.59
1244,7317,0.53
1245,7317,0.52
1252,7317,0.53
1253,7317,0.59
1227,7340,0.53
1234,7340,0.52
1236,7340,0.56
1244,7340,0.52
1245,7340,0.53
1246,7340,0.52
1252,7340,0.59
1253,7340,0.56
1231,7366,0.53
1238,7366,0.54
1242,7366,0.53
1256,7366,0.54
1257,7366,0.58
1258,7366,0.54
1241,7380,0.52
1247,7380,0.57
1232,7388,0.52
1243,7388,0.54
1255,7388,0.56
1233,7446,0.56
1225,7451,0.53
1226,7451,0.7
1227,7451,0.51
1232,7451,0.67
1239,7451,0.52
1243,7451,0.69
1246,7451,0.51
1254,7451,0.53
1255,7451,0.76
1218,7458,0.72
1228,7458,0.71
1230,7458,0.71
1231,7458,0.51
1240,7458,0.71
1241,7458,0.71
1242,7458,0.66
1248,7458,0.71
1249,7458,0.7
1250,7458,0.74
1251,7458,0.76
1257,7458,0.51
1241,7461,0.7
1247,7461,0.89
1250,7461,0.7
1230,7481,0.54
1231,7481,0.7
1232,7481,0.53
1233,7481,0.53
1234,7481,0.54
1235,7481,0.54
1236,7481,0.53
1237,7481,0.54
1238,7481,0.75
1239,7481,0.53
1240,7481,0.54
1241,7481,0.51
1242,7481,0.69
1243,7481,0.53
1244,7481,0.54
1245,7481,0.53
1246,7481,0.53
1248,7481,0.54
1249,7481,0.54
1250,7481,0.53
1251,7481,0.53
1252,7481,0.53
1253,7481,0.53
1254,7481,0.53
1255,7481,0.53
1256,7481,0.72
1257,7481,0.72
1258,7481,0.75
1232,7483,0.53
1239,7483,0.53
1243,7483,0.6
1246,7483,0.51
1255,7483,0.52
1224,7510,0.59
1229,7510,0.51
1237,7510,0.52
1238,7510,0.53
1258,7510,0.53
1234,7548,0.53
1235,7548,0.52
1236,7548,0.59
1244,7548,0.53
1245,7548,0.52
1252,7548,0.53
1253,7548,0.59
1223,7571,0.59
1227,7571,0.53
1234,7571,0.52
1236,7571,0.56
1244,7571,0.52
1245,7571,0.53
1246,7571,0.52
1252,7571,0.59
1253,7571,0.56
1231,7597,0.53
1238,7597,0.54
1242,7597,0.53
1256,7597,0.54
1257,7597,0.58
1258,7597,0.54
1241,7611,0.52
1247,7611,0.57
1232,7619,0.52
1243,7619,0.54
1255,7619,0.56
1233,7677,0.56
1232,7682,0.67
1239,7682,0.52
1243,7682,0.69
1246,7682,0.51
1254,7682,0.53
1255,7682,0.76
1228,7689,0.71
1230,7689,0.71
1231,7689,0.51
1240,7689,0.71
1241,7689,0.71
1242,7689,0.66
1248,7689,0.71
1249,7689,0.7
1250,7689,0.74
1251,7689,0.76
1257,7689,0.51
1241,7692,0.7
1247,7692,0.89
1250,7692,0.7
1227,7712,0.53
1228,7712,0.72
1231,7712,0.57
1232,7712,0.53
1233,7712,0.53
1234,7712,0.53
1235,7712,0.53
1236,7712,0.53
1237,7712,0.53
1238,7712,0.53
1239,7712,0.53
1240,7712,0.72
1241,7712,0.72
1242,7712,0.69
1243,7712,0.53
1244,7712,0.53
1245,7712,0.53
1246,7712,0.53
1248,7712,0.72
1249,7712,0.7
1250,7712,0.72
1251,7712,0.76
1252,7712,0.53
1253,7712,0.53
1254,7712,0.53
1255,7712,0.53
1256,7712,0.54
1257,7712,0.54
1258,7712,0.53
1247,7728,0.81
1228,7731,0.63
1229,7731,0.61
1230,7731,0.63
1231,7731,0.63
1240,7731,0.63
1242,7731,0.67
1248,7731,0.63
1249,7731,0.67
1250,7731,0.61
1251,7731,0.61
1256,7731,0.64
1257,7731,0.63
1226,7751,0.6
1227,7751,0.6
1228,7751,0.61
1229,7751,0.87
1230,7751,0.61
1231,7751,0.82
1232,7751,0.6
1233,7751,0.61
1234,7751,0.61
1235,7751,0.61
1236,7751,0.6
1237,7751,0.61
1238,7751,0.87
1239,7751,0.6
1240,7751,0.61
1241,7751,0.58
1242,7751,0.79
1243,7751,0.61
1244,7751,0.61
1245,7751,0.6
1246,7751,0.6
1248,7751,0.61
1249,7751,0.66
1250,7751,0.6
1251,7751,0.6
1252,7751,0.6
1253,7751,0.61
1254,7751,0.6
1255,7751,0.6
1256,7751,0.84
1257,7751,0.84
1258,7751,0.87
1241,7754,0.8
1240,7763,0.62
1241,7763,0.66
1247,7763,0.54
1248,7763,0.62
1250,7763,0.64
1251,7763,0.65
1240,7772,0.56
1241,7772,0.82
1247,7772,0.82
1250,7772,0.81
1251,7772,0.8
1247,7773,0.67
1247,7779,0.66
1227,7803,0.65
1234,7803,0.67
1235,7803,0.66
1236,7803,0.7
1237,7803,0.64
1239,7803,0.56
1244,7803,0.65
1245,7803,0.65
1246,7803,0.63
1252,7803,0.68
1253,7803,0.69
1241,7815,0.56
1247,7816,0.55
1230,7817,0.64
1231,7817,0.67
1238,7817,0.66
1240,7817,0.64
1242,7817,0.66
1248,7817,0.63
1249,7817,0.65
1256,7817,0.7
1257,7817,0.69
1258,7817,0.65
1218,7818,0.66
1222,7818,0.65
1228,7818,0.66
1229,7818,0.65
1230,7818,0.66
1231,7818,0.64
1238,7818,0.51
1240,7818,0.67
1242,7818,0.7
1248,7818,0.65
1249,7818,0.67
1250,7818,0.56
1251,7818,0.63
1256,7818,0.65
1257,7818,0.66
1231,7819,0.69
1238,7819,0.64
1240,7819,0.65
1242,7819,0.69
1248,7819,0.67
1249,7819,0.66
1251,7819,0.64
1256,7819,0.65
1257,7819,0.66
1258,7819,0.64
1241,7820,0.66
1247,7820,0.64
1250,7820,0.66
1251,7820,0.54
1228,7821,0.63
1230,7821,0.64
1247,7821,0.56
1248,7821,0.64
1250,7821,0.66
1251,7821,0.67
1230,7822,0.69
1231,7822,0.66
1240,7822,0.67
1241,7822,0.64
1242,7822,0.65
1248,7822,0.7
1249,7822,0.68
1250,7822,0.66
1251,7822,0.66
1256,7822,0.65
1257,7822,0.64
1218,7823,0.64
1222,7823,0.67
1228,7823,0.65
1229,7823,0.66
1230,7823,0.65
1231,7823,0.7
1238,7823,0.63
1240,7823,0.65
1242,7823,0.69
1248,7823,0.66
1249,7823,0.66
1251,7823,0.51
1256,7823,0.65
1257,7823,0.66
1258,7823,0.64
1240,7824,0.65
1241,7824,0.7
1248,7824,0.66
1249,7824,0.64
1250,7824,0.7
1251,7824,0.68
1259,7827,0.61
1231,8772,0.62
1240,8772,0.68
1241,8772,0.64
1242,8772,0.64
1248,8772,0.63
1249,8772,0.64
1250,8772,0.64
1251,8772,0.63
1256,8772,0.54
1217,8778,0.51
1218,8840,0.67
1228,8840,0.66
1230,8840,0.66
1240,8840,0.66
1241,8840,0.7
1248,8840,0.66
1249,8840,0.64
1250,8840,0.7
1251,8840,0.65
1241,8841,0.66
1247,8841,0.66
1250,8841,0.66
1251,8841,0.62
1247,8842,0.68
1247,8843,0.53
1217,8846,0.68
1247,8855,0.65
1240,8856,0.53
1241,8856,0.65
1247,8856,0.65
1250,8856,0.66
1251,8856,0.65
1247,8857,0.69
1247,8858,0.51
1247,8871,0.68
1241,8872,0.67
1247,8872,0.65
1250,8872,0.66
1251,8872,0.64
1247,8873,0.65
1247,8874,0.51
1247,8875,0.52
1247,8877,0.52
1247,8878,0.54
1247,8879,0.54
1247,8881,0.55
1247,8883,0.53
1217,8885,0.54
1247,8887,0.67
1241,8888,0.65
1247,8888,0.65
1250,8888,0.65
1251,8888,0.53
1247,8889,0.54
1247,8890,0.51
1217,8891,0.52
1247,8891,0.51
1247,8893,0.65
1247,8894,0.67
1247,8895,0.69
1247,8896,0.68
1247,8897,0.67
1247,8898,0.66
1247,8900,0.53
1247,8903,0.69
1247,8904,0.69
1247,8905,0.53
1247,8907,0.53
1247,8908,0.51
1247,8909,0.54
1247,8910,0.64
1247,8911,0.68
1247,8912,0.65
1247,8914,0.52
1247,8915,0.52
1247,8916,0.52
1247,8918,0.52
1241,8919,0.65
1247,8920,0.68
1247,8921,0.52
1247,8924,0.52
1247,8925,0.53
1247,8926,0.53
1247,8927,0.53
1247,8931,0.53
1247,8932,0.52
1247,8933,0.66
1247,8934,0.68
1228,8935,0.53
1240,8935,0.55
1241,8935,0.65
1247,8935,0.67
1250,8935,0.66
1251,8935,0.65
1247,8948,0.51
1247,8949,0.66
1247,8950,0.68
1241,8951,0.65
1247,8951,0.65
1250,8951,0.65
1251,8951,0.64
1247,8952,0.64
1217,8962,0.65
1247,8964,0.51
1247,8965,0.64
1247,8966,0.67
1241,8967,0.65
1247,8967,0.65
1250,8967,0.65
1251,8967,0.64
1217,8968,0.51
1247,8968,0.54
1217,8975,0.7
1217,8981,0.54
1241,8983,0.54
1247,8983,0.68
1250,8983,0.52
1247,8988,0.51
1247,8990,0.51
1247,8999,0.68
1247,9003,0.53
1247,9004,0.53
1247,9005,0.62
1247,9006,0.64
1247,9007,0.64
1247,9008,0.63
1247,9009,0.64
1247,9011,0.51
1217,9013,0.7
1247,9015,0.66
1247,9019,0.62
1247,9020,0.66
1247,9021,0.69
1247,9022,0.68
1247,9023,0.68
1247,9024,0.68
1247,9025,0.68
1247,9026,0.66
1247,9031,0.67
1247,9036,0.67
1247,9037,0.69
1247,9038,0.69
1247,9039,0.69
1247,9040,0.67
1247,9041,0.67
1247,9043,0.52
1247,9047,0.69
1247,9048,0.52
1247,9053,0.51
1247,9055,0.51
1247,9056,0.52
1217,9058,0.54
1241,9063,0.65
1247,9063,0.65
1250,9063,0.65
1251,9063,0.64
1247,9064,0.64
1217,9065,0.69
1217,9071,0.54
1247,9077,0.52
1247,9078,0.7
1228,9079,0.65
1230,9079,0.63
1240,9079,0.65
1241,9079,0.69
1248,9079,0.63
1249,9079,0.54
1250,9079,0.67
1251,9079,0.64
1230,9080,0.63
1240,9080,0.65
1241,9080,0.69
1248,9080,0.62
1250,9080,0.67
1251,9080,0.64
1241,9081,0.65
1247,9081,0.67
1250,9081,0.63
1251,9081,0.52
1247,9082,0.67
1247,9083,0.52
1215,9084,0.64
1217,9084,0.7
1247,9090,0.54
1247,9091,0.69
1241,9092,0.64
1247,9092,0.67
1250,9092,0.53
1240,9093,0.55
1241,9093,0.65
1247,9093,0.66
1250,9093,0.66
1251,9093,0.64
1240,9094,0.65
1241,9094,0.69
1248,9094,0.64
1249,9094,0.62
1250,9094,0.69
1251,9094,0.66
1228,9095,0.64
1229,9095,0.62
1230,9095,0.64
1231,9095,0.64
1240,9095,0.65
1242,9095,0.68
1248,9095,0.63
1249,9095,0.68
1250,9095,0.63
1251,9095,0.62
1256,9095,0.65
1257,9095,0.64
1217,9100,0.56
1241,9100,0.59
1247,9100,0.77
1250,9100,0.62
1228,9143,0.65
1230,9143,0.66
1240,9143,0.66
1241,9143,0.65
1242,9143,0.64
1248,9143,0.65
1249,9143,0.65
1250,9143,0.69
1251,9143,0.69
1240,9144,0.66
1241,9144,0.7
1248,9144,0.63
1249,9144,0.63
1250,9144,0.7
1251,9144,0.64
1228,9146,0.67
1229,9146,0.66
1230,9146,0.66
1231,9146,0.65
1238,9146,0.55
1240,9146,0.65
1242,9146,0.69
1248,9146,0.66
1249,9146,0.68
1250,9146,0.51
1251,9146,0.64
1256,9146,0.66
1257,9146,0.66
1228,9147,0.63
1229,9147,0.65
1230,9147,0.66
1231,9147,0.7
1238,9147,0.66
1240,9147,0.64
1242,9147,0.66
1248,9147,0.66
1249,9147,0.66
1256,9147,0.7
1257,9147,0.68
1258,9147,0.64
1247,9148,0.69
1247,9197,0.52
1247,9667,0.51
1217,9685,0.66
1247,9685,0.64
1247,9687,0.64
1247,9689,0.64
1247,9691,0.64
1247,9693,0.63
1247,9710,0.84
1247,9721,0.66
1220,9722,0.57
1221,9722,0.56
1222,9722,0.61
1223,9722,0.56
1224,9722,0.56
1225,9722,0.56
1226,9722,0.56
1227,9722,0.56
1228,9722,0.8
1229,9722,0.61
1230,9722,0.8
1231,9722,0.78
1232,9722,0.56
1233,9722,0.56
1234,9722,0.56
1235,9722,0.56
1236,9722,0.56
1237,9722,0.56
1238,9722,0.57
1239,9722,0.56
1240,9722,0.79
1241,9722,0.76
1242,9722,0.78
1243,9722,0.56
1244,9722,0.56
1245,9722,0.56
1246,9722,0.56
1248,9722,0.8
1249,9722,0.8
1250,9722,0.78
1251,9722,0.79
1252,9722,0.56
1253,9722,0.56
1254,9722,0.56
1255,9722,0.56
1256,9722,0.76
1257,9722,0.76
1258,9722,0.57
1247,9723,0.65
1220,9724,0.56
1221,9724,0.56
1222,9724,0.57
1223,9724,0.56
1224,9724,0.56
1225,9724,0.56
1226,9724,0.56
1227,9724,0.56
1228,9724,0.79
1229,9724,0.57
1230,9724,0.77
1231,9724,0.76
1232,9724,0.56
1233,9724,0.56
1234,9724,0.56
1235,9724,0.56
1236,9724,0.56
1237,9724,0.56
1238,9724,0.57
1239,9724,0.56
1240,9724,0.8
1241,9724,0.78
1242,9724,0.78
1243,9724,0.56
1244,9724,0.56
1245,9724,0.56
1246,9724,0.56
1248,9724,0.77
1249,9724,0.78
1250,9724,0.78
1251,9724,0.77
1252,9724,0.56
1253,9724,0.56
1254,9724,0.56
1255,9724,0.56
1256,9724,0.66
1257,9724,0.57
1258,9724,0.56
1223,9725,0.79
1224,9725,0.79
1225,9725,0.58
1226,9725,0.58
1227,9725,0.59
1228,9725,0.59
1229,9725,0.6
1230,9725,0.59
1231,9725,0.59
1232,9725,0.59
1233,9725,0.59
1234,9725,0.84
1235,9725,0.83
1236,9725,0.82
1237,9725,0.82
1238,9725,0.59
1239,9725,0.6
1240,9725,0.58
1242,9725,0.58
1243,9725,0.58
1244,9725,0.83
1245,9725,0.59
1246,9725,0.59
1248,9725,0.58
1249,9725,0.59
1251,9725,0.58
1252,9725,0.8
1253,9725,0.81
1254,9725,0.58
1255,9725,0.58
1256,9725,0.58
1257,9725,0.58
1258,9725,0.59
1231,9726,0.79
1232,9726,0.58
1233,9726,0.58
1234,9726,0.59
1235,9726,0.79
1236,9726,0.59
1237,9726,0.79
1238,9726,0.81
1239,9726,0.59
1240,9726,0.59
1242,9726,0.6
1243,9726,0.59
1244,9726,0.6
1251,9726,0.58
1252,9726,0.58
1253,9726,0.59
1254,9726,0.58
1255,9726,0.58
1256,9726,0.79
1257,9726,0.81
1258,9726,0.83
1218,9727,0.57
1219,9727,0.81
1220,9727,0.81
1221,9727,0.84
1222,9727,0.59
1223,9727,0.59
1224,9727,0.81
1225,9727,0.58
1226,9727,0.58
1227,9727,0.59
1228,9727,0.58
1229,9727,0.59
1230,9727,0.58
1231,9727,0.6
